"gender","year","region","name","count"
"female",1995,"Flanders","Britt",89
"female",1995,"Flanders","Valerie",88
"female",1995,"Flanders","Sharon",88
"female",1995,"Flanders","Celine",87
"female",1995,"Flanders","Steffi",87
"female",1995,"Flanders","Kaat",85
"female",1995,"Flanders","Jessica",85
"female",1995,"Flanders","Caroline",84
"female",1995,"Flanders","Iris",83
"female",1995,"Flanders","Leen",81
"female",1995,"Flanders","Sien",79
"female",1995,"Flanders","Yasmine",78
"female",1995,"Flanders","Zoë",78
"female",1995,"Flanders","Bieke",78
"female",1995,"Flanders","Celien",78
"female",1995,"Flanders","Lara",74
"female",1995,"Flanders","Laure",73
"female",1995,"Flanders","Laurien",73
"female",1995,"Flanders","Liesbeth",73
"female",1995,"Flanders","Lies",71
"female",1995,"Flanders","Helena",70
"female",1995,"Flanders","Bo",69
"female",1995,"Flanders","Kirsten",68
"female",1995,"Flanders","Yana",67
"female",1995,"Flanders","Hannelore",67
"female",1995,"Flanders","Anneleen",67
"female",1995,"Flanders","Janne",66
"female",1995,"Flanders","Evi",66
"female",1995,"Flanders","Kimberley",65
"female",1995,"Flanders","Daphne",65
"female",1995,"Flanders","Esther",64
"female",1995,"Flanders","Paulien",62
"female",1995,"Flanders","Anne",62
"female",1995,"Flanders","Elisa",60
"female",1995,"Flanders","Kato",60
"female",1995,"Flanders","Sanne",60
"female",1995,"Flanders","Vicky",60
"female",1995,"Flanders","Marlies",59
"female",1995,"Flanders","Aline",57
"female",1995,"Flanders","Chloë",56
"female",1995,"Flanders","Heleen",56
"female",1995,"Flanders","Anaïs",55
"female",1995,"Flanders","Aurélie",55
"female",1995,"Flanders","Marieke",55
"female",1995,"Flanders","Anna",53
"female",1995,"Flanders","Margo",53
"female",1995,"Flanders","Stéphanie",52
"female",1995,"Flanders","Margaux",51
"female",1995,"Flanders","Linde",51
"female",1995,"Flanders","Jade",50
"female",1995,"Flanders","Alexandra",50
"female",1995,"Flanders","Joni",49
"female",1995,"Flanders","Maxime",48
"female",1995,"Flanders","Lindsey",48
"female",1995,"Flanders","Elisabeth",47
"female",1995,"Flanders","Chiara",47
"female",1995,"Flanders","Melanie",47
"female",1995,"Flanders","Laurence",47
"female",1995,"Flanders","Eveline",47
"female",1995,"Flanders","Maaike",47
"female",1995,"Flanders","Ines",46
"female",1995,"Flanders","Claudia",46
"female",1995,"Flanders","Lieselot",46
"female",1995,"Flanders","Nikki",46
"female",1995,"Flanders","Veerle",46
"female",1995,"Flanders","Ella",45
"female",1995,"Flanders","Febe",45
"female",1995,"Flanders","Isabelle",45
"female",1995,"Flanders","Gwen",45
"female",1995,"Flanders","Rebecca",44
"female",1995,"Flanders","Cindy",44
"female",1995,"Flanders","Merve",43
"female",1995,"Flanders","Jasmien",43
"female",1995,"Flanders","Jennifer",42
"female",1995,"Flanders","Annelien",42
"female",1995,"Flanders","Lieselotte",42
"female",1995,"Flanders","Evy",41
"female",1995,"Flanders","Gitte",41
"female",1995,"Flanders","Nicky",41
"female",1995,"Flanders","Freya",40
"female",1995,"Flanders","Tiffany",40
"female",1995,"Flanders","Kelsey",40
"female",1995,"Flanders","Lindsay",39
"female",1995,"Flanders","Lena",38
"female",1995,"Flanders","Flore",38
"female",1995,"Flanders","Daisy",37
"female",1995,"Flanders","Ilse",37
"female",1995,"Flanders","Marijke",37
"female",1995,"Flanders","Yasmina",36
"female",1995,"Flanders","Hélène",36
"female",1995,"Flanders","Lana",35
"female",1995,"Flanders","Valérie",35
"female",1995,"Flanders","Caro",35
"female",1995,"Flanders","Marjolein",35
"female",1995,"Flanders","Els",35
"female",1995,"Flanders","Lize",34
"female",1995,"Flanders","Lieze",34
"female",1995,"Flanders","Shirley",34
"female",1995,"Flanders","Chelsea",33
"female",1995,"Flanders","Anne-Sophie",33
"female",1995,"Flanders","Jessie",33
"female",1995,"Flanders","Fleur",32
"female",1995,"Flanders","Ashley",32
"female",1995,"Flanders","Maïté",32
"female",1995,"Flanders","Demi",32
"female",1995,"Flanders","Brenda",32
"female",1995,"Flanders","Alice",31
"female",1995,"Flanders","Loes",31
"female",1995,"Flanders","Sabrina",31
"female",1995,"Flanders","Deborah",31
"female",1995,"Flanders","Nikita",31
"female",1995,"Flanders","Yentl",31
"female",1995,"Flanders","Karolien",31
"female",1995,"Flanders","Ann-Sophie",31
"female",1995,"Flanders","Amy",30
"female",1995,"Flanders","Gaëlle",30
"female",1995,"Flanders","Florence",30
"female",1995,"Flanders","Bianca",30
"female",1995,"Flanders","Dana",30
"female",1995,"Flanders","Cassandra",30
"female",1995,"Flanders","Lauranne",30
"female",1995,"Flanders","Chelsey",30
"female",1995,"Flanders","Magali",30
"female",1995,"Flanders","Annelore",30
"female",1995,"Flanders","Evelyn",30
"female",1995,"Flanders","Joy",29
"female",1995,"Flanders","Audrey",29
"female",1995,"Flanders","Jasmine",29
"female",1995,"Flanders","Liese",29
"female",1995,"Flanders","Axana",29
"female",1995,"Flanders","Daphné",29
"female",1995,"Flanders","An-Sofie",29
"female",1995,"Flanders","Ineke",29
"female",1995,"Flanders","Alicia",28
"female",1995,"Flanders","Ilona",28
"female",1995,"Flanders","Mathilde",28
"female",1995,"Flanders","Tatiana",28
"female",1995,"Flanders","Cheyenne",28
"female",1995,"Flanders","Lissa",28
"female",1995,"Flanders","Shari",28
"female",1995,"Flanders","Carolien",28
"female",1995,"Flanders","Clara",27
"female",1995,"Flanders","Amélie",27
"female",1995,"Flanders","Maud",27
"female",1995,"Flanders","Esra",27
"female",1995,"Flanders","Laetitia",27
"female",1995,"Flanders","Evelyne",27
"female",1995,"Flanders","Tatjana",27
"female",1995,"Flanders","Inge",27
"female",1995,"Flanders","Estelle",26
"female",1995,"Flanders","Tess",26
"female",1995,"Flanders","Romy",26
"female",1995,"Flanders","Jozefien",26
"female",1995,"Flanders","Judith",26
"female",1995,"Flanders","Myrthe",26
"female",1995,"Flanders","Vanessa",26
"female",1995,"Flanders","Tina",26
"female",1995,"Flanders","Chloé",25
"female",1995,"Flanders","Luna",25
"female",1995,"Flanders","Hanna",25
"female",1995,"Flanders","Imane",25
"female",1995,"Flanders","Babette",25
"female",1995,"Flanders","Ruth",25
"female",1995,"Flanders","Indra",25
"female",1995,"Flanders","Alison",25
"female",1995,"Flanders","Marthe",24
"female",1995,"Flanders","Floor",24
"female",1995,"Flanders","Stien",24
"female",1995,"Flanders","Nona",24
"female",1995,"Flanders","Robin",24
"female",1995,"Flanders","Ilke",24
"female",1995,"Flanders","Katrijn",24
"female",1995,"Flanders","Wendy",24
"female",1995,"Flanders","Kathleen",24
"female",1995,"Flanders","Tinne",24
"female",1995,"Flanders","Olivia",23
"female",1995,"Flanders","Sam",23
"female",1995,"Flanders","Inez",23
"female",1995,"Flanders","Saskia",23
"female",1995,"Flanders","Virginie",23
"female",1995,"Flanders","Mieke",23
"female",1995,"Flanders","Phaedra",23
"female",1995,"Flanders","Inne",23
"female",1995,"Flanders","Shauny",23
"female",1995,"Flanders","Steffie",23
"female",1995,"Flanders","Nora",22
"female",1995,"Flanders","Fatima",22
"female",1995,"Flanders","Roxanne",22
"female",1995,"Flanders","Morgane",22
"female",1995,"Flanders","Emelie",22
"female",1995,"Flanders","Frauke",22
"female",1995,"Flanders","Liesl",22
"female",1995,"Flanders","Anouck",22
"female",1995,"Flanders","Barbara",22
"female",1995,"Flanders","Liesa",22
"female",1995,"Flanders","Liselotte",22
"female",1995,"Flanders","Liesbet",22
"female",1995,"Flanders","Victoria",21
"female",1995,"Flanders","Merel",21
"female",1995,"Flanders","Josephine",21
"female",1995,"Flanders","Thalia",21
"female",1995,"Flanders","Manou",21
"female",1995,"Flanders","Davina",21
"female",1995,"Flanders","Sandra",21
"female",1995,"Flanders","Karlien",21
"female",1995,"Flanders","An",21
"female",1995,"Flanders","Inès",20
"female",1995,"Flanders","Leonie",20
"female",1995,"Flanders","Elodie",20
"female",1995,"Flanders","Ikram",20
"female",1995,"Flanders","Dilara",20
"female",1995,"Flanders","Isabel",20
"female",1995,"Flanders","Emmely",20
"female",1995,"Flanders","Magalie",20
"female",1995,"Flanders","Ann",20
"female",1995,"Flanders","Sigrid",20
"female",1995,"Flanders","Ulrike",20
"female",1995,"Flanders","Amina",19
"female",1995,"Flanders","Maya",19
"female",1995,"Flanders","Farah",19
"female",1995,"Flanders","Marine",19
"female",1995,"Flanders","Imke",19
"female",1995,"Flanders","Nena",19
"female",1995,"Flanders","Jente",19
"female",1995,"Flanders","Fauve",19
"female",1995,"Flanders","Isabeau",19
"female",1995,"Flanders","Jelke",19
"female",1995,"Flanders","Birgit",19
"female",1995,"Flanders","Valentine",18
"female",1995,"Flanders","Amandine",18
"female",1995,"Flanders","Claire",18
"female",1995,"Flanders","Fanny",18
"female",1995,"Flanders","Isaura",18
"female",1995,"Flanders","Saartje",18
"female",1995,"Flanders","Jessy",18
"female",1995,"Flanders","Debbie",18
"female",1995,"Flanders","Debby",18
"female",1995,"Flanders","Sylvie",18
"female",1995,"Flanders","Talitha",18
"female",1995,"Flanders","Mandy",18
"female",1995,"Flanders","Natasja",18
"female",1995,"Flanders","Elena",17
"female",1995,"Flanders","Anissa",17
"female",1995,"Flanders","Maxine",17
"female",1995,"Flanders","Yousra",17
"female",1995,"Flanders","Liza",17
"female",1995,"Flanders","Johanna",17
"female",1995,"Flanders","Tamara",17
"female",1995,"Flanders","Klaartje",17
"female",1995,"Flanders","Griet",17
"female",1995,"Flanders","Lina",16
"female",1995,"Flanders","Charline",16
"female",1995,"Flanders","Rachel",16
"female",1995,"Flanders","Selina",16
"female",1995,"Flanders","Asma",16
"female",1995,"Flanders","Emely",16
"female",1995,"Flanders","Aurelie",16
"female",1995,"Flanders","Joline",16
"female",1995,"Flanders","Sandy",16
"female",1995,"Flanders","Veronique",16
"female",1995,"Flanders","Natascha",16
"female",1995,"Flanders","Yoni",16
"female",1995,"Flanders","Renée",15
"female",1995,"Flanders","Amelie",15
"female",1995,"Flanders","Fran",15
"female",1995,"Flanders","Soraya",15
"female",1995,"Flanders","Saar",15
"female",1995,"Flanders","Adeline",15
"female",1995,"Flanders","Lisse",15
"female",1995,"Flanders","Josefien",15
"female",1995,"Flanders","Youssra",15
"female",1995,"Flanders","Sana",15
"female",1995,"Flanders","Samantha",15
"female",1995,"Flanders","Megan",15
"female",1995,"Flanders","Michèle",15
"female",1995,"Flanders","Noémie",14
"female",1995,"Flanders","Aylin",14
"female",1995,"Flanders","Emmy",14
"female",1995,"Flanders","Coralie",14
"female",1995,"Flanders","Melisa",14
"female",1995,"Flanders","Cato",14
"female",1995,"Flanders","Siham",14
"female",1995,"Flanders","Betül",14
"female",1995,"Flanders","Chaima",14
"female",1995,"Flanders","Mélanie",14
"female",1995,"Flanders","Kylie",14
"female",1995,"Flanders","Phebe",14
"female",1995,"Flanders","Sally",14
"female",1995,"Flanders","Kathy",14
"female",1995,"Flanders","Riet",14
"female",1995,"Flanders","Charis",14
"female",1995,"Flanders","Assia",13
"female",1995,"Flanders","Alexia",13
"female",1995,"Flanders","Rabia",13
"female",1995,"Flanders","Nadia",13
"female",1995,"Flanders","Kyra",13
"female",1995,"Flanders","Marissa",13
"female",1995,"Flanders","Catharina",13
"female",1995,"Flanders","Kiana",13
"female",1995,"Flanders","Salima",13
"female",1995,"Flanders","Xenia",13
"female",1995,"Flanders","Charlot",13
"female",1995,"Flanders","Sari",13
"female",1995,"Flanders","Chayenne",13
"female",1995,"Flanders","Dagmar",13
"female",1995,"Flanders","Hanane",13
"female",1995,"Flanders","Kaatje",13
"female",1995,"Flanders","Lovely",13
"female",1995,"Flanders","Natalie",13
"female",1995,"Flanders","Antje",13
"female",1995,"Flanders","Gwendolyn",13
"female",1995,"Flanders","Kayleigh",13
"female",1995,"Flanders","Charlien",13
"female",1995,"Flanders","Justien",13
"female",1995,"Flanders","Charissa",13
"female",1995,"Flanders","Sofia",12
"female",1995,"Flanders","Mona",12
"female",1995,"Flanders","Mira",12
"female",1995,"Flanders","Maria",12
"female",1995,"Flanders","Nel",12
"female",1995,"Flanders","Suzanne",12
"female",1995,"Flanders","Jenna",12
"female",1995,"Flanders","Selin",12
"female",1995,"Flanders","Roxane",12
"female",1995,"Flanders","Andrea",12
"female",1995,"Flanders","Edith",12
"female",1995,"Flanders","Tara",12
"female",1995,"Flanders","Yasemin",12
"female",1995,"Flanders","Aster",12
"female",1995,"Flanders","Soetkin",12
"female",1995,"Flanders","Natasha",12
"female",1995,"Flanders","Jorien",12
"female",1995,"Flanders","Kübra",12
"female",1995,"Flanders","Sidney",12
"female",1995,"Flanders","Katinka",12
"female",1995,"Flanders","Sarina",12
"female",1995,"Flanders","Busra",12
"female",1995,"Flanders","Zoé",11
"female",1995,"Flanders","Valentina",11
"female",1995,"Flanders","Rosalie",11
"female",1995,"Flanders","Kiara",11
"female",1995,"Flanders","Maité",11
"female",1995,"Flanders","Thaïs",11
"female",1995,"Flanders","Angela",11
"female",1995,"Flanders","Samira",11
"female",1995,"Flanders","Eleni",11
"female",1995,"Flanders","Jona",11
"female",1995,"Flanders","Phoebe",11
"female",1995,"Flanders","Ester",11
"female",1995,"Flanders","Natacha",11
"female",1995,"Flanders","Siel",11
"female",1995,"Flanders","Lisanne",11
"female",1995,"Flanders","Thalita",11
"female",1995,"Flanders","Christine",11
"female",1995,"Flanders","Soumia",11
"female",1995,"Flanders","Hasna",11
"female",1995,"Flanders","Katja",11
"female",1995,"Flanders","Kiani",11
"female",1995,"Flanders","Niki",11
"female",1995,"Flanders","Shelly",11
"female",1995,"Flanders","Juliette",10
"female",1995,"Flanders","Hajar",10
"female",1995,"Flanders","Yara",10
"female",1995,"Flanders","Martha",10
"female",1995,"Flanders","Mirthe",10
"female",1995,"Flanders","Annabel",10
"female",1995,"Flanders","Leyla",10
"female",1995,"Flanders","Mara",10
"female",1995,"Flanders","Miriam",10
"female",1995,"Flanders","Celeste",10
"female",1995,"Flanders","Maren",10
"female",1995,"Flanders","Ayse",10
"female",1995,"Flanders","Eda",10
"female",1995,"Flanders","Caitlin",10
"female",1995,"Flanders","Amanda",10
"female",1995,"Flanders","Enya",10
"female",1995,"Flanders","Hilal",10
"female",1995,"Flanders","Cara",10
"female",1995,"Flanders","Anouchka",10
"female",1995,"Flanders","Catherine",10
"female",1995,"Flanders","Priscilla",10
"female",1995,"Flanders","Robine",10
"female",1995,"Flanders","Evie",10
"female",1995,"Flanders","Marilyn",10
"female",1995,"Flanders","Seyma",10
"female",1995,"Flanders","Allison",10
"female",1995,"Flanders","Marianne",10
"female",1995,"Flanders","Anne-Laure",10
"female",1995,"Flanders","Gwendoline",10
"female",1995,"Flanders","Shani",10
"female",1995,"Flanders","Tineke",10
"female",1995,"Flanders","Delfien",10
"female",1995,"Flanders","Tori",10
"female",1995,"Flanders","Alix",9
"female",1995,"Flanders","Elif",9
"female",1995,"Flanders","Roos",9
"female",1995,"Flanders","Emilia",9
"female",1995,"Flanders","Oona",9
"female",1995,"Flanders","Khadija",9
"female",1995,"Flanders","Alyssa",9
"female",1995,"Flanders","Lobke",9
"female",1995,"Flanders","Myriam",9
"female",1995,"Flanders","Erika",9
"female",1995,"Flanders","Yasmin",9
"female",1995,"Flanders","Amal",9
"female",1995,"Flanders","Ina",9
"female",1995,"Flanders","Isa",9
"female",1995,"Flanders","Elissa",9
"female",1995,"Flanders","Alissa",9
"female",1995,"Flanders","Indy",9
"female",1995,"Flanders","Yaël",9
"female",1995,"Flanders","Emmelie",9
"female",1995,"Flanders","Maureen",9
"female",1995,"Flanders","Chelsy",9
"female",1995,"Flanders","Maartje",9
"female",1995,"Flanders","Carmen",9
"female",1995,"Flanders","Helene",9
"female",1995,"Flanders","Romina",9
"female",1995,"Flanders","Liesje",9
"female",1995,"Flanders","Machteld",9
"female",1995,"Flanders","Yente",9
"female",1995,"Flanders","Ans",9
"female",1995,"Flanders","Cansu",9
"female",1995,"Flanders","Helen",9
"female",1995,"Flanders","Jo",9
"female",1995,"Flanders","Selien",9
"female",1995,"Flanders","Angelique",9
"female",1995,"Flanders","Dominique",9
"female",1995,"Flanders","Linsey",9
"female",1995,"Flanders","Sharina",9
"female",1995,"Flanders","Sümeyra",9
"female",1995,"Flanders","Marion",8
"female",1995,"Flanders","Zeynep",8
"female",1995,"Flanders","Elle",8
"female",1995,"Flanders","Soumaya",8
"female",1995,"Flanders","Ayla",8
"female",1995,"Flanders","Cleo",8
"female",1995,"Flanders","Elizabeth",8
"female",1995,"Flanders","Nienke",8
"female",1995,"Flanders","Iman",8
"female",1995,"Flanders","Fatma",8
"female",1995,"Flanders","Laurine",8
"female",1995,"Flanders","Ariane",8
"female",1995,"Flanders","Emine",8
"female",1995,"Flanders","Kyana",8
"female",1995,"Flanders","Eileen",8
"female",1995,"Flanders","Lori",8
"female",1995,"Flanders","Anse",8
"female",1995,"Flanders","Bouchra",8
"female",1995,"Flanders","Mélissa",8
"female",1995,"Flanders","Debora",8
"female",1995,"Flanders","Macy",8
"female",1995,"Flanders","Sinem",8
"female",1995,"Flanders","Floriane",8
"female",1995,"Flanders","Seda",8
"female",1995,"Flanders","Gizem",8
"female",1995,"Flanders","Laurie",8
"female",1995,"Flanders","Sydney",8
"female",1995,"Flanders","Sylvia",8
"female",1995,"Flanders","Cathy",8
"female",1995,"Flanders","Mariska",8
"female",1995,"Flanders","Thalissa",8
"female",1995,"Flanders","Fedra",8
"female",1995,"Flanders","Jelle",8
"female",1995,"Flanders","Kristien",8
"female",1995,"Flanders","Ann-Sofie",8
"female",1995,"Flanders","Goele",8
"female",1995,"Flanders","Inneke",8
"female",1995,"Flanders","Julia",7
"female",1995,"Flanders","Sophia",7
"female",1995,"Flanders","Elina",7
"female",1995,"Flanders","Alessia",7
"female",1995,"Flanders","June",7
"female",1995,"Flanders","Hafsa",7
"female",1995,"Flanders","Céleste",7
"female",1995,"Flanders","Line",7
"female",1995,"Flanders","Louisa",7
"female",1995,"Flanders","Serena",7
"female",1995,"Flanders","Klara",7
"female",1995,"Flanders","Diana",7
"female",1995,"Flanders","Lucia",7
"female",1995,"Flanders","Mirte",7
"female",1995,"Flanders","Talia",7
"female",1995,"Flanders","Halima",7
"female",1995,"Flanders","Felien",7
"female",1995,"Flanders","Leila",7
"female",1995,"Flanders","Leni",7
"female",1995,"Flanders","Tiana",7
"female",1995,"Flanders","Yenthe",7
"female",1995,"Flanders","Sakina",7
"female",1995,"Flanders","Angie",7
"female",1995,"Flanders","Celina",7
"female",1995,"Flanders","Joëlle",7
"female",1995,"Flanders","Tania",7
"female",1995,"Flanders","Alessandra",7
"female",1995,"Flanders","Francesca",7
"female",1995,"Flanders","Jasmin",7
"female",1995,"Flanders","Vera",7
"female",1995,"Flanders","Patricia",7
"female",1995,"Flanders","Stiene",7
"female",1995,"Flanders","Yamina",7
"female",1995,"Flanders","Laïla",7
"female",1995,"Flanders","Melike",7
"female",1995,"Flanders","Sanae",7
"female",1995,"Flanders","Liselot",7
"female",1995,"Flanders","Siska",7
"female",1995,"Flanders","Yanaika",7
"female",1995,"Flanders","Jitske",7
"female",1995,"Flanders","Stacey",7
"female",1995,"Flanders","Jara",7
"female",1995,"Flanders","Leticia",7
"female",1995,"Flanders","Shelsey",7
"female",1995,"Flanders","Anja",7
"female",1995,"Flanders","Elies",7
"female",1995,"Flanders","Mégane",7
"female",1995,"Flanders","Tasha",7
"female",1995,"Flanders","Whitney",7
"female",1995,"Flanders","Charlene",7
"female",1995,"Flanders","Karlijn",7
"female",1995,"Flanders","Kelsy",7
"female",1995,"Flanders","Sandrine",7
"female",1995,"Flanders","Gwendolien",7
"female",1995,"Flanders","Katoo",7
"female",1995,"Flanders","Leentje",7
"female",1995,"Flanders","Lesley",7
"female",1995,"Flanders","Lucinda",7
"female",1995,"Flanders","Salina",7
"female",1995,"Flanders","Sharona",7
"female",1995,"Flanders","Soukaina",7
"female",1995,"Flanders","Adinda",7
"female",1995,"Flanders","Gwenny",7
"female",1995,"Flanders","July",7
"female",1995,"Flanders","Kirsty",7
"female",1995,"Flanders","Lindsy",7
"female",1995,"Flanders","Miranda",7
"female",1995,"Flanders","Romanie",7
"female",1995,"Flanders","Seher",7
"female",1995,"Flanders","Lucie",6
"female",1995,"Flanders","Amira",6
"female",1995,"Flanders","Eléonore",6
"female",1995,"Flanders","Dina",6
"female",1995,"Flanders","Livia",6
"female",1995,"Flanders","Ellis",6
"female",1995,"Flanders","Feline",6
"female",1995,"Flanders","Dounia",6
"female",1995,"Flanders","Meryem",6
"female",1995,"Flanders","Nette",6
"female",1995,"Flanders","Shanna",6
"female",1995,"Flanders","Isolde",6
"female",1995,"Flanders","Samia",6
"female",1995,"Flanders","Renske",6
"female",1995,"Flanders","Lizzy",6
"female",1995,"Flanders","Isaline",6
"female",1995,"Flanders","Kyara",6
"female",1995,"Flanders","Renee",6
"female",1995,"Flanders","Alana",6
"female",1995,"Flanders","Jane",6
"female",1995,"Flanders","Irene",6
"female",1995,"Flanders","Marte",6
"female",1995,"Flanders","Beau",6
"female",1995,"Flanders","Elly",6
"female",1995,"Flanders","Malika",6
"female",1995,"Flanders","Janna",6
"female",1995,"Flanders","Malou",6
"female",1995,"Flanders","Meryam",6
"female",1995,"Flanders","Noortje",6
"female",1995,"Flanders","Dalila",6
"female",1995,"Flanders","Laila",6
"female",1995,"Flanders","Lin",6
"female",1995,"Flanders","Svea",6
"female",1995,"Flanders","Ilham",6
"female",1995,"Flanders","Isis",6
"female",1995,"Flanders","Denise",6
"female",1995,"Flanders","Jenny",6
"female",1995,"Flanders","Katia",6
"female",1995,"Flanders","Lorien",6
"female",1995,"Flanders","Ciska",6
"female",1995,"Flanders","Emmeline",6
"female",1995,"Flanders","Liesel",6
"female",1995,"Flanders","Shannon",6
"female",1995,"Flanders","Sultan",6
"female",1995,"Flanders","Aileen",6
"female",1995,"Flanders","Athina",6
"female",1995,"Flanders","Heike",6
"female",1995,"Flanders","Leslie",6
"female",1995,"Flanders","Marie-Laure",6
"female",1995,"Flanders","Saliha",6
"female",1995,"Flanders","Jolijn",6
"female",1995,"Flanders","Kjenta",6
"female",1995,"Flanders","Latoya",6
"female",1995,"Flanders","Laure-Anne",6
"female",1995,"Flanders","Lieve",6
"female",1995,"Flanders","Sevda",6
"female",1995,"Flanders","Hanan",6
"female",1995,"Flanders","Herlinde",6
"female",1995,"Flanders","Jody",6
"female",1995,"Flanders","Ragna",6
"female",1995,"Flanders","Shelsy",6
"female",1995,"Flanders","An-Katrien",6
"female",1995,"Flanders","Annemie",6
"female",1995,"Flanders","Büsra",6
"female",1995,"Flanders","Daphny",6
"female",1995,"Flanders","Dorine",6
"female",1995,"Flanders","Elfi",6
"female",1995,"Flanders","Freija",6
"female",1995,"Flanders","Gill",6
"female",1995,"Flanders","Gudrun",6
"female",1995,"Flanders","Jasna",6
"female",1995,"Flanders","Marjolijn",6
"female",1995,"Flanders","Meredith",6
"female",1995,"Flanders","Rhani",6
"female",1995,"Flanders","Sabine",6
"female",1995,"Flanders","Shannen",6
"female",1995,"Flanders","Salma",5
"female",1995,"Flanders","Elize",5
"female",1995,"Flanders","Lorena",5
"female",1995,"Flanders","Féline",5
"female",1995,"Flanders","Eliza",5
"female",1995,"Flanders","Emeline",5
"female",1995,"Flanders","Melina",5
"female",1995,"Flanders","Aïcha",5
"female",1995,"Flanders","Grace",5
"female",1995,"Flanders","Jasmijn",5
"female",1995,"Flanders","Ilana",5
"female",1995,"Flanders","Ida",5
"female",1995,"Flanders","Layla",5
"female",1995,"Flanders","Annabelle",5
"female",1995,"Flanders","Marie-Julie",5
"female",1995,"Flanders","Lene",5
"female",1995,"Flanders","Rana",5
"female",1995,"Flanders","Suzan",5
"female",1995,"Flanders","Beyza",5
"female",1995,"Flanders","Erin",5
"female",1995,"Flanders","Ibtissam",5
"female",1995,"Flanders","Hind",5
"female",1995,"Flanders","Nanou",5
"female",1995,"Flanders","Elyse",5
"female",1995,"Flanders","Félice",5
"female",1995,"Flanders","Kaylee",5
"female",1995,"Flanders","Zara",5
"female",1995,"Flanders","Linda",5
"female",1995,"Flanders","Monica",5
"female",1995,"Flanders","Manuella",5
"female",1995,"Flanders","Ornella",5
"female",1995,"Flanders","Fee",5
"female",1995,"Flanders","Gwenaëlle",5
"female",1995,"Flanders","Hatice",5
"female",1995,"Flanders","Nihal",5
"female",1995,"Flanders","Christina",5
"female",1995,"Flanders","Stacy",5
"female",1995,"Flanders","Vienna",5
"female",1995,"Flanders","Aïda",5
"female",1995,"Flanders","Valeria",5
"female",1995,"Flanders","Angélique",5
"female",1995,"Flanders","Anika",5
"female",1995,"Flanders","Camilla",5
"female",1995,"Flanders","Luka",5
"female",1995,"Flanders","Asli",5
"female",1995,"Flanders","Ihsane",5
"female",1995,"Flanders","Moira",5
"female",1995,"Flanders","Noëmi",5
"female",1995,"Flanders","Felicia",5
"female",1995,"Flanders","Gianna",5
"female",1995,"Flanders","Heidi",5
"female",1995,"Flanders","Jamie",5
"female",1995,"Flanders","Karima",5
"female",1995,"Flanders","Maura",5
"female",1995,"Flanders","Özge",5
"female",1995,"Flanders","Aslihan",5
"female",1995,"Flanders","Carole",5
"female",1995,"Flanders","Catho",5
"female",1995,"Flanders","Jenthe",5
"female",1995,"Flanders","Marleen",5
"female",1995,"Flanders","Roselien",5
"female",1995,"Flanders","Seyda",5
"female",1995,"Flanders","Véronique",5
"female",1995,"Flanders","Ylenia",5
"female",1995,"Flanders","Yoko",5
"female",1995,"Flanders","Birte",5
"female",1995,"Flanders","Danique",5
"female",1995,"Flanders","Dien",5
"female",1995,"Flanders","Désirée",5
"female",1995,"Flanders","Ebru",5
"female",1995,"Flanders","Emmily",5
"female",1995,"Flanders","Fadoua",5
"female",1995,"Flanders","Frédérique",5
"female",1995,"Flanders","Katelijne",5
"female",1995,"Flanders","Liesse",5
"female",1995,"Flanders","Linsy",5
"female",1995,"Flanders","Lisa-Marie",5
"female",1995,"Flanders","Philine",5
"female",1995,"Flanders","Sheila",5
"female",1995,"Flanders","Shelby",5
"female",1995,"Flanders","Yolanda",5
"female",1995,"Flanders","Annick",5
"female",1995,"Flanders","Chanelle",5
"female",1995,"Flanders","Delfine",5
"female",1995,"Flanders","Digna",5
"female",1995,"Flanders","Floortje",5
"female",1995,"Flanders","Friedl",5
"female",1995,"Flanders","Geraldine",5
"female",1995,"Flanders","Goedele",5
"female",1995,"Flanders","Greet",5
"female",1995,"Flanders","Hermien",5
"female",1995,"Flanders","Jirka",5
"female",1995,"Flanders","Letitia",5
"female",1995,"Flanders","Meltem",5
"female",1995,"Flanders","Miet",5
"female",1995,"Flanders","Raisa",5
"female",1995,"Flanders","Sascha",5
"female",1995,"Flanders","Shanice",5
"female",1995,"Flanders","Tinneke",5
"female",1995,"Flanders","Winnie",5
"female",1995,"Flanders","Yani",5
"female",1996,"Flanders","Laura",772
"female",1996,"Flanders","Julie",478
"female",1996,"Flanders","Jolien",435
"female",1996,"Flanders","Charlotte",425
"female",1996,"Flanders","Sarah",417
"female",1996,"Flanders","Lisa",405
"female",1996,"Flanders","Ellen",358
"female",1996,"Flanders","Jana",327
"female",1996,"Flanders","Sofie",321
"female",1996,"Flanders","Eline",304
"female",1996,"Flanders","Lotte",258
"female",1996,"Flanders","Marie",239
"female",1996,"Flanders","Melissa",236
"female",1996,"Flanders","Kimberly",231
"female",1996,"Flanders","Lore",228
"female",1996,"Flanders","Emma",227
"female",1996,"Flanders","Hanne",224
"female",1996,"Flanders","Eva",217
"female",1996,"Flanders","Céline",215
"female",1996,"Flanders","Silke",215
"female",1996,"Flanders","Sara",210
"female",1996,"Flanders","Kelly",209
"female",1996,"Flanders","Joyce",197
"female",1996,"Flanders","Elien",187
"female",1996,"Flanders","Elise",182
"female",1996,"Flanders","Fien",182
"female",1996,"Flanders","Amber",174
